film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
1148,353,120,7,91093,0
4355,33,9,5.19999981,5975,0
3960,23,50,7.69999981,16701,0
4928,33,14,7.80000019,4438,361
1180,337,145,6.69999981,123940,0
569,30,23,6.5,8295,720
2679,271,107,6.5,90938,0
4579,351,322,7.19999981,103589,35000
1505,86,72,5.30000019,8546,859
4832,1,1,6.0999999,57,0
4340,102,25,6.9000001,25122,0
2898,46,51,5.30000019,9517,319
2292,301,113,4.19999981,16474,785
2975,,,6.0999999,33,3
161,92,74,6.30000019,23546,819
1830,108,56,6.69999981,14618,447
1098,88,35,5.5999999,22955,0
1886,403,99,5.0999999,46158,0
2268,112,74,5.5,45775,462
763,194,82,7.30000019,81026,0
4734,8,1,6.5999999,745,50
2340,208,124,6.19999981,36223,0
2782,2,17,6.19999981,132,87
4537,260,198,6.5,86251,58000
1392,130,82,4.69999981,10132,390
1844,199,92,6.80000019,32357,3000
3578,522,393,7.5,273921,36000
3692,485,371,6.80000019,218711,27000
265,201,121,7.0999999,23986,0
4861,3,63,7.80000019,550,599
1521,162,44,6,12077,433
2275,119,29,7.9000001,34449,2000
343,48,11,5.80000019,7748,0
1689,31,40,6.0999999,4339,593
2759,524,156,7.4000001,91863,14000
3179,185,191,6.4000001,146899,0
1840,105,53,5.4000001,12007,507
2548,1206,372,7.9000001,361767,17000
2831,881,387,7.5,414345,10000
2943,199,222,6.9000001,72693,0
4549,202,156,4.19999981,44891,12000
1938,267,85,3.4000001,30651,1000
2773,206,194,6.19999981,105902,0
2862,19,6,6.5999999,2727,296
1035,31,24,4.5999999,2189,0
4380,57,91,6.5999999,8058,0
654,23,19,5.0999999,922,107
819,14,11,5.5999999,3122,559
1471,139,86,6.0999999,34473,0
4596,10,1,7.5,314,26000
1612,1768,252,8,235992,16000
375,178,98,6.80000019,20113,0
2581,247,123,6.5999999,35565,2000
204,242,112,6.80000019,39847,0
1674,85,27,6.5,3203,650
3218,396,288,5.80000019,119622,0
2628,137,46,5,8962,676
3127,209,177,6.0999999,47574,0
3371,14,66,6,1219,120
3289,294,300,5.0999999,92712,6000
1173,20,25,6.30000019,781,157
3933,588,432,7.0999999,203458,46000
4897,8,21,5.4000001,1197,0
385,495,111,8.39999962,221000,12000
2735,828,279,7.5999999,83374,0
3266,54,106,6.0999999,9006,0
3138,33,73,6.19999981,22304,894
2125,58,100,6.5999999,9003,532
3777,178,245,6.19999981,168717,24000
4027,14,7,2.20000005,634,150
4465,18,3,3.0999999,610,606
3305,268,264,5.5,45603,0
3962,286,50,6.9000001,42296,12000
2062,18,5,5.4000001,508,61
4254,95,184,5.5999999,52069,0
3630,238,235,6.0999999,124185,11000
3631,71,97,5.4000001,29971,0
2837,782,354,7.19999981,336235,0
3720,331,287,4.30000019,87745,18000
2522,504,372,7.5,67654,0
4500,630,492,6.19999981,182910,60000
2456,899,257,6.9000001,263336,0
3845,39,26,5.4000001,10196,0
3249,524,130,2.70000005,56451,0
4509,38,66,5.69999981,5228,0
2972,90,81,7,15412,0
579,391,196,7.5,240241,0
4491,12,29,6,5865,1000
421,208,56,6.69999981,19568,0
100,219,105,7.69999981,31429,0
696,26,8,5.80000019,3924,368
1075,164,40,6.69999981,48225,0
4661,695,369,4.30000019,110486,41000
2793,491,253,6.9000001,186982,0
3462,51,117,6.19999981,14757,0
963,419,140,5.5999999,105585,0
4903,127,185,4.80000019,20837,10000
1599,359,99,7.5,39105,0
984,50,28,6.69999981,5648,329
3470,126,223,6.30000019,29967,0
3512,31,4,5.0999999,1123,638
2245,911,203,5.9000001,115050,4000
255,405,134,6.4000001,63330,0
4203,81,41,7.5999999,22105,14000
1309,70,31,5.4000001,2877,111
2109,129,65,6.0999999,30092,0
3341,53,53,7.0999999,9177,821
1453,282,100,4.80000019,14596,589
4371,56,12,4.4000001,1900,0
823,154,63,6.80000019,42892,0
3770,44,94,5.80000019,32951,6000
4324,532,486,7.0999999,414070,63000
3604,227,228,6.30000019,106446,11000
553,263,111,7.4000001,283480,0
4805,309,332,6.30000019,94241,25000
2856,243,131,7.0999999,167967,20000
2011,347,151,5.5,111526,0
1525,289,146,6.80000019,72591,0
135,41,10,5.5,1978,209
4099,139,163,5.5999999,62198,0
676,1273,174,8.89999962,865020,41000
4404,33,30,4.30000019,3104,774
744,31,5,6.4000001,859,119
2689,483,183,5.80000019,102167,0
2617,58,46,6,19622,931
4663,1360,362,4.0999999,220020,101000
3838,45,130,6.5999999,13223,0
843,26,23,5.19999981,8008,504
1726,68,44,6.69999981,3142,115
1872,2417,294,8.69999981,1100446,10000
1576,431,129,7.5999999,121937,15000
1753,32,58,7,1555,131
1476,83,53,6.5999999,4687,290
1018,156,93,5.9000001,46451,0
865,68,50,5.4000001,15814,503
3338,11,45,5.80000019,2522,407
3742,463,360,6.69999981,304318,52000
178,2238,208,9.19999981,1155770,43000
3535,29,81,7.30000019,8667,0
3515,129,171,8.30000019,55382,63000
2693,73,85,6.69999981,12304,799
615,244,124,8,260939,0
4432,153,82,5.80000019,21034,23000
1458,548,118,6.5999999,176169,0
3099,974,309,7.9000001,483756,29000
2539,270,195,7,38142,0
2385,94,59,5.4000001,19829,779
1110,709,181,7.80000019,161471,0
4138,1,1,7.0999999,57,2
997,248,79,3.70000005,60573,894
590,363,75,6.69999981,182802,13000
1993,50,38,6.30000019,5137,688
3767,509,487,7.69999981,301149,78000
3261,28,6,2.79999995,1612,297
2644,22,43,7.30000019,2776,285
3243,1262,472,8,531737,22000
432,125,96,6.19999981,10624,0
3225,14,11,6.19999981,706,229
3236,6,16,6.9000001,190,33
2396,824,298,7.5999999,176936,0
4182,264,415,6.69999981,173530,40000
1473,267,125,6.69999981,45296,0
166,280,138,7.80000019,82476,0
1643,167,92,6.0999999,19709,0
4901,8,9,4.80000019,162,724
2631,142,124,7,23864,0
233,35,20,6.4000001,5561,745
976,289,175,7.30000019,403014,0
3951,5,2,5.5999999,606,706
641,382,89,7.80000019,113068,0
3433,105,192,6.5,64646,0
3919,471,414,7.0999999,204327,32000
3610,29,104,5.9000001,4124,916
2237,50,16,5.0999999,2919,181
1315,105,62,5.30000019,10446,279
2654,258,148,4.69999981,24969,0
4214,1,1,6.30000019,28,73
1057,62,12,2.29999995,5143,724
725,61,12,6.0999999,13830,680
3237,50,83,3.5,10161,657
2194,138,77,5.80000019,13210,269
573,14,6,6.69999981,1984,278
880,259,73,7.5,154487,0
3588,141,215,6.5,34263,0
241,123,55,7,20660,0
2788,32,52,2.9000001,12339,256
1452,326,169,6.4000001,60165,0
2463,1,,7.80000019,36,4
957,103,53,5.4000001,56168,5000
556,97,60,5.9000001,60476,0
2821,55,97,5.5,13866,488
3853,252,398,7.0999999,75176,26000
1665,281,110,6.9000001,57100,0
1416,949,181,5.5999999,60467,0
1660,988,187,6.69999981,272223,14000
3089,108,97,6.19999981,67653,0
1337,338,85,4.0999999,14747,858
728,373,114,7.19999981,260981,0
2776,34,20,3.9000001,4995,160
1487,69,61,7.30000019,4767,186
3251,192,216,7.30000019,45449,23000
3976,667,589,7.4000001,428916,75000
3114,45,86,7.30000019,16673,0
1265,621,144,7.80000019,200293,16000
3636,420,378,7.5999999,280228,29000
1445,301,160,5.9000001,58416,0
2638,57,88,6.69999981,4423,594
1647,205,122,5.4000001,84325,0
3847,247,292,5.5,27260,0
4115,503,412,5.30000019,165618,66000
3989,128,252,6.0999999,33107,27000
2435,492,233,5.9000001,98472,0
2510,34,26,6.4000001,5557,294
1738,24,11,5.30000019,553,86
3269,491,220,4.9000001,36372,3000
3050,110,139,6,28109,0
4667,25,133,6.5,5863,0
4824,178,39,8.5,30977,10000
1189,160,97,3.5999999,8294,342
7,53,35,7.80000019,3753,279
2761,8,8,5.30000019,436,31
1462,92,71,6.5,5254,141
4738,1,1,6.69999981,6,14
3771,108,189,6,67191,14000
1238,34,11,5.0999999,2870,77
2664,97,110,5.9000001,26100,484
1167,20,23,3.79999995,1520,204
3816,140,190,5.80000019,27117,7000
2896,415,273,7.5,136104,0
404,809,198,8.5,732212,39000
1747,349,108,5.4000001,16747,1000
2346,114,90,6.80000019,50919,0
1881,116,80,5.5,34561,1000
465,131,62,7.30000019,98348,0
3633,36,92,5.4000001,6147,0
2973,2,7,7.5,48,26
4908,239,248,6.5999999,42372,29000
4788,100,158,6.5999999,22369,21000
2240,110,112,7.9000001,44151,0
3695,181,376,7.19999981,96480,21000
2244,513,126,6.80000019,171151,0
4354,42,90,6.0999999,16979,0
442,505,120,8.10000038,291603,9000
4407,3,2,4.80000019,50,70
2072,153,91,6.5999999,18792,1000
4539,1,1,7.4000001,5,5
3589,6,9,3.4000001,548,277
2518,129,233,5.5999999,25951,2000
1752,199,93,6,15352,0
1542,169,84,6.5,21406,0
1631,191,107,6.19999981,34592,0
3755,209,284,7.30000019,182718,20000
1640,426,109,5.9000001,109445,0
650,172,74,6.4000001,96096,0
1446,293,146,6.5999999,96690,0
228,275,112,7.0999999,76477,0
3246,6,1,7.30000019,257,237
863,71,45,6.69999981,20163,1000
1721,99,69,5.4000001,29008,896
1494,602,178,6.5999999,65297,0
3407,24,4,2.9000001,753,90
779,60,40,5.9000001,14226,555
3011,51,38,6.5,6689,0
2905,39,50,5.9000001,7519,445
117,167,62,7.9000001,23713,2000
3309,78,121,5.5999999,17461,0
3876,68,143,7.69999981,19846,0
4762,22,32,4.5,1040,0
1305,265,65,7.5999999,76016,0
3911,89,38,6,2582,0
4126,23,41,5.5999999,4478,825
1904,454,152,6,55994,0
1573,231,108,7.80000019,26300,0
3264,534,250,5.80000019,174578,0
4809,219,204,6.0999999,66123,28000
3544,187,233,7.30000019,172754,13000
4249,210,208,5.5999999,91640,20000
1802,35,24,5.4000001,1466,63
2505,128,97,6.5,14982,507
1591,316,125,6.4000001,64595,0
1272,316,131,7.0999999,29990,0
3797,646,529,7.5999999,403836,47000
381,113,60,6.5,51459,0
4479,552,534,7.9000001,293304,65000
711,265,93,7.4000001,50197,0
2597,434,121,6.5999999,108052,79000
2045,3189,328,8.89999962,1215718,16000
27,124,74,7.80000019,15840,0
1790,394,129,7,98899,0
1864,139,83,6.9000001,14354,0
3758,41,205,7.19999981,15267,0
1298,876,100,7.9000001,197845,16000
706,438,84,7.30000019,288451,0
4556,189,191,6,104481,16000
3475,319,273,6.30000019,104089,16000
1133,7,4,5.5999999,270,29
4083,207,265,5.69999981,104066,15000
4018,2,2,6.69999981,38,35
188,36,5,6.0999999,3411,816
4733,499,358,6.0999999,147497,52000
1406,116,68,7.19999981,14322,0
2643,100,107,6.19999981,65270,863
1204,71,28,6.30000019,5917,391
1250,366,152,5.5999999,42761,2000
646,176,61,7,114610,0
2070,194,66,5.80000019,48095,0
4054,28,12,4.4000001,1488,519
1287,160,43,5,15047,2000
1831,1009,226,7.69999981,200359,0
423,45,30,6.5,11031,739
266,247,100,6.4000001,38017,12000
2685,70,105,5.9000001,30055,593
3093,18,5,2.5,602,777
838,144,60,6.4000001,40858,0
692,49,22,5.30000019,3943,217
905,55,18,4.9000001,6124,125
3669,97,135,6.30000019,22220,0
2152,345,140,6.69999981,67856,0
3533,152,180,5.5,85531,0
1809,111,75,6.69999981,6906,605
2585,74,77,5,27517,470
2225,404,193,7.30000019,85028,0
1277,26,21,7.5999999,2631,0
3822,447,440,7.4000001,177383,44000
3336,35,14,7.5,11010,773
4647,100,139,7.0999999,20810,0
4026,710,416,6.0999999,228554,53000
2161,214,157,6.5,48973,736
893,89,50,5.80000019,38533,0
1177,2715,176,8.39999962,822500,22000
4110,80,149,7.4000001,9540,14000
200,660,131,8.30000019,382240,14000
2665,248,177,6.69999981,66840,0
1824,135,59,7.19999981,4743,219
9,97,65,7.69999981,7921,439
4061,144,221,6.9000001,55567,20000
3469,114,135,6.30000019,14814,0
784,154,42,7.30000019,30230,0
3427,118,230,6.9000001,55665,10000
4896,106,252,6.80000019,12572,27000
2461,76,72,5.5,21933,676
733,85,35,4.80000019,60884,0
770,157,20,7.30000019,74626,8000
611,916,185,8.60000038,887467,40000
4071,457,364,8,351274,131000
4211,173,222,6.5999999,106755,27000
3912,428,488,7.19999981,273556,39000
1868,128,70,5.4000001,13622,550
1585,85,55,5.5,8433,168
3442,736,451,6.5,306336,24000
1740,339,135,5.5,61417,941
157,76,16,7.30000019,5911,690
2897,820,329,8.10000038,491077,0
4420,7,9,4.69999981,781,62
835,227,104,5.69999981,54021,0
55,150,101,7.80000019,33987,0
2097,248,113,6.69999981,12821,0
1642,945,212,7.9000001,467113,0
883,76,27,5.30000019,29621,588
2588,134,85,6.9000001,33067,0
1604,69,37,5.30000019,5794,371
3671,264,354,8.39999962,151812,48000
1123,241,117,5.9000001,64121,880
3293,429,216,7.4000001,217480,21000
1135,502,154,6.4000001,92074,0
4961,19,16,8.19999981,2308,0
926,85,29,3.5,2971,89
1828,1138,226,6.69999981,198701,0
3948,28,64,3.5,2012,0
1826,764,210,7.19999981,204063,0
2538,657,166,8,400292,14000
2053,172,103,8,31589,0
2168,354,377,7.80000019,99353,0
3437,18,76,6.80000019,4212,2000
2651,1832,313,7.30000019,522040,5000
810,1182,162,8.60000038,740918,28000
436,269,81,4.5999999,33669,0
3678,136,288,6.9000001,34488,15000
4343,322,330,7.0999999,258186,24000
4434,269,245,6,115687,21000
2956,36,33,5.0999999,20567,291
669,50,17,6.69999981,4195,0
1066,117,32,6.4000001,20033,679
2519,178,127,6.19999981,20740,0
2567,26,98,7.30000019,6919,528
180,91,62,5.5,22764,511
2252,632,259,7.30000019,139535,0
2038,321,135,6,35830,0
1695,385,173,7.69999981,91377,0
2526,92,54,6,8522,874
2079,135,84,6.80000019,12049,1000
2224,56,40,7.4000001,11074,442
2166,935,304,8,512749,0
4687,258,263,6.30000019,154621,27000
4804,1,3,4.4000001,230,138
253,10,23,5.80000019,509,157
1060,63,15,6.80000019,2189,500
3192,220,248,6.80000019,131180,0
2562,503,241,6.5,55901,0
4118,3,13,6.30000019,38,16
4770,1018,596,7.9000001,272839,114000
4958,4,1,7.30000019,653,405
1456,197,49,4.0999999,16611,413
1969,322,161,6.30000019,76560,0
4394,201,242,6.19999981,54447,18000
3406,234,214,7.0999999,114925,13000
713,74,53,8.30000019,18980,0
2460,165,52,6.69999981,8369,957
4267,20,12,5.69999981,3605,0
2400,24,14,3.29999995,1257,48
4637,31,28,4.9000001,2425,968
2039,497,155,7,285623,0
2881,15,27,5.30000019,2242,69
1102,112,64,7,9283,592
2868,348,216,6.30000019,149549,0
1735,166,104,6.19999981,21319,416
477,259,94,3.5999999,33570,1000
3698,43,76,5.9000001,6277,0
2625,75,14,6.69999981,9190,501
1496,227,108,4.0999999,13048,243
1433,348,145,5.69999981,47612,995
925,227,77,7.19999981,56509,0
3809,22,56,6.0999999,3024,0
2176,154,126,7.30000019,26407,1000
1042,1420,162,8.60000038,782437,35000
4041,1722,703,8.10000038,995415,123000
4822,219,204,7.4000001,47764,44000
2391,151,116,6.9000001,20275,0
1297,397,75,6.69999981,120202,0
3454,127,288,7.5,68885,29000
4925,4,35,4.80000019,849,0
3487,127,214,6.80000019,38513,9000
4867,6,6,7.80000019,59,240
3944,139,345,7.4000001,43982,11000
878,104,71,7.69999981,43013,0
773,223,79,6.19999981,54650,12000
14,52,24,7.0999999,3418,204
4929,54,26,6.69999981,26992,0
119,74,22,7,5941,470
4349,11,43,6.80000019,1220,0
3069,259,147,6.69999981,20419,8000
1463,92,71,6.5,5254,141
185,128,66,7.30000019,33335,0
1626,1368,230,5.69999981,177729,0
426,300,203,7.30000019,39856,0
1767,66,26,5.80000019,19284,981
3576,73,136,7.5,12937,0
2614,29,47,8.30000019,2143,570
3366,60,32,3.79999995,5715,486
2126,66,35,4.5999999,4041,174
4461,11,13,5.4000001,4247,0
3710,211,296,5.5,81800,15000
2088,144,94,4.5999999,22243,686
4606,,,7.5,22,337
4090,238,241,6.30000019,147641,18000
821,69,37,6.0999999,6632,225
4911,15,9,4.69999981,342,0
4471,125,49,5.4000001,10483,0
3634,374,321,6,176598,25000
1153,1448,156,7.5999999,138941,0
1095,37,18,3.9000001,2265,839
331,376,145,7.69999981,172489,0
565,109,46,6,107801,0
4703,83,113,7.4000001,23480,21000
1396,628,180,5.69999981,101834,0
203,111,67,6.80000019,15293,609
3303,65,161,7.19999981,9727,0
769,177,51,6.69999981,78241,0
355,183,55,7.4000001,71183,0
1757,110,85,6.80000019,11088,544
3370,330,183,5.9000001,63108,15000
3885,62,171,6.69999981,21618,3000
4913,9,12,4.5,1180,740
2854,288,238,6.9000001,256928,0
2729,222,169,7.5,36846,0
1104,375,55,6.69999981,80580,0
3143,96,93,7.5999999,80639,25000
566,2,1,7.0999999,97,16
350,9,1,6.4000001,712,114
4945,20,3,3.5,1922,211
4840,100,130,6.30000019,17319,0
3538,17,49,5.69999981,2395,636
3000,138,176,5.5999999,59352,0
1136,263,96,6.5,32353,0
2479,232,110,7.4000001,60295,0
4046,177,255,6.19999981,106790,18000
2091,191,188,5.80000019,68722,0
2439,1463,284,6.9000001,286506,0
812,162,59,6.80000019,34774,1000
1490,315,162,7.30000019,45231,0
4574,2,18,7.0999999,260,116
1194,239,95,6.5999999,48621,0
3686,800,355,5.80000019,154955,25000
1876,761,193,8.5,497946,21000
2495,45,41,4.19999981,2599,128
4367,291,271,5.4000001,81699,45000
3161,1043,421,8.39999962,718837,16000
2364,64,123,6.80000019,5615,592
4686,183,242,6.0999999,54190,29000
2941,200,171,6.69999981,55630,0
4548,40,81,5.9000001,6223,0
3549,235,210,8,69759,27000
1833,521,138,4.9000001,71424,0
1648,107,50,4.9000001,12993,476
3053,72,110,6.19999981,24570,0
3921,828,511,7.5,284825,124000
1770,1166,233,7.5,314033,0
837,194,76,6.30000019,29205,0
4458,374,169,3.0999999,24854,31000
2371,2618,446,7.19999981,316018,0
4122,87,150,5.69999981,28573,5000
3015,165,153,6.5999999,113918,0
3356,71,210,6.69999981,24663,0
4525,99,85,6.69999981,43084,19000
2885,102,56,5.80000019,18220,0
2816,384,252,5.4000001,69989,0
1860,544,138,7.69999981,104991,0
1513,2153,281,7.0999999,238747,11000
3902,695,656,7.69999981,452465,89000
101,839,192,8.5,342585,18000
4016,284,401,7.19999981,185845,52000
2121,1057,287,7.4000001,194426,7000
4339,995,654,7,465019,129000
1483,53,89,6.30000019,13319,347
2236,806,239,7.80000019,348232,0
2142,222,114,6.0999999,45815,1000
2043,420,141,7.5,88270,0
4640,1,12,6,61,5
231,8,2,6.5,524,76
1658,178,116,6.80000019,31798,826
2063,457,123,5.5999999,53057,0
749,178,59,6.30000019,160321,0
3112,698,276,5.5,139426,0
3505,323,315,6.5,80140,16000
28,136,116,7.4000001,94225,0
3302,485,415,7.9000001,260607,47000
557,164,72,6.0999999,47819,2000
305,127,57,7.5,16255,0
2023,5,9,6.5999999,1003,39
1321,302,111,7,51996,0
1358,134,67,5.30000019,13661,487
854,856,185,6.9000001,430055,16000
1607,171,74,4.69999981,14280,683
3270,491,220,4.9000001,36372,3000
2922,178,190,5.69999981,37412,0
4627,3,23,7.19999981,186,111
4332,22,82,6.69999981,6920,0
3375,50,63,6.69999981,7394,0
1085,40,36,6.19999981,1402,74
4322,7,34,6.5999999,733,234
3748,59,52,5.69999981,7973,0
1209,202,91,5.69999981,59380,0
4898,96,154,5.30000019,16984,0
4221,265,376,7.30000019,235025,44000
2746,195,136,5.5999999,68417,0
1839,100,67,5.0999999,20219,0
4711,50,125,6.0999999,11476,0
1376,148,84,5.5999999,11768,492
108,10,36,7.4000001,1962,187
194,826,277,7.5,96410,0
3839,443,447,5.80000019,136019,14000
176,199,87,6.69999981,20678,0
4652,89,180,7.30000019,56605,23000
3706,45,103,6.5999999,18727,0
2081,147,117,6.30000019,38298,782
2171,263,149,7.4000001,134070,0
4621,20,22,5.69999981,1554,0
3349,1559,518,8,504419,19000
2174,690,171,7.69999981,266310,14000
338,321,223,7.4000001,105446,11000
4463,13,17,5.5999999,1933,708
3877,91,151,6,58957,0
1636,548,127,5.19999981,119590,0
4730,8,4,3.4000001,209,240
2779,522,181,7.19999981,110390,6000
475,91,64,7.5999999,24256,0
3276,114,181,7,14031,0
3043,409,111,2.70000005,88518,0
4116,107,129,5.0999999,34620,0
834,131,81,6.0999999,84424,0
339,321,223,7.4000001,105448,11000
1630,210,89,6.4000001,22447,0
3118,1264,323,5,163130,6000
1245,232,100,6.5,27191,0
2850,102,93,5.9000001,15877,590
3058,142,178,6.69999981,22212,0
4350,416,303,6.0999999,136093,24000
4142,270,405,7.9000001,95362,62000
3603,10,4,6.19999981,450,0
852,289,77,7,156143,0
244,150,32,5.19999981,10895,0
2599,12,8,4.0999999,783,42
4208,12,39,5.80000019,4006,0
4105,11,39,5.80000019,5203,1000
131,580,284,8,87978,0
2825,44,107,8.10000038,5475,0
78,176,73,8.30000019,44457,0
1749,92,38,5.5999999,6200,398
2570,106,117,6.4000001,18355,3000
1291,260,107,5.30000019,45497,1000
1807,38,64,7.69999981,9913,0
1760,82,53,4.5,4821,158
3724,550,436,5.5999999,223393,24000
3840,755,408,6.80000019,203111,32000
1895,269,118,6.0999999,85673,0
4121,391,274,7.80000019,202341,105000
3355,159,274,5,17478,0
1218,161,82,6.9000001,14548,1000
4166,1,5,3.5999999,101,17
3337,18,8,3.20000005,476,53
2713,117,167,7.5999999,16530,0
2551,29,36,6.19999981,2330,224
1923,53,69,6.9000001,4293,235
2830,881,387,7.5,414335,10000
1964,357,140,6.4000001,156717,0
526,418,103,7.9000001,59524,0
2342,26,39,6,1134,216
1363,210,68,6.69999981,15817,0
2789,199,168,7.4000001,89547,0
3703,292,310,7.4000001,375456,44000
3347,354,368,5.80000019,79517,12000
171,95,80,6.0999999,23268,794
4588,10,7,5.4000001,1928,482
2733,56,73,5.0999999,8398,498
1466,297,141,7.30000019,128285,0
1185,591,155,7.19999981,69980,0
3992,247,248,4.5999999,51204,26000
3057,374,232,7,255257,0
2156,420,248,7.5999999,92295,0
2380,53,81,6.5999999,6884,238
1734,1017,223,7.19999981,172080,0
2107,355,127,6.5,79141,2000
2778,29,80,6.69999981,2560,430
3097,79,131,6.0999999,15079,1000
1421,263,156,6.30000019,30119,455
3786,233,225,5.69999981,97089,20000
830,60,50,6.19999981,16741,309
842,29,36,5.30000019,7073,204
488,260,102,5.69999981,36108,0
2748,374,252,7.5,131462,15000
4101,27,44,5.4000001,3813,0
280,356,117,8.19999981,161972,9000
885,118,51,4.30000019,34896,877
2462,234,191,6.80000019,40514,808
4943,67,12,8.30000019,29450,0
3351,235,252,7.0999999,113295,0
4395,10,31,6,1177,0
722,103,17,3.29999995,24958,321
4855,13,1,8.19999981,374,0
532,108,46,7.69999981,23441,0
3108,82,80,6.19999981,10056,639
1568,1571,258,7.5,444683,16000
1216,321,77,6.5,27265,0
3510,492,288,8.19999981,485430,33000
1704,391,158,7.0999999,144021,0
2368,147,115,7.80000019,21394,11000
2960,40,93,6,3507,443
1016,552,177,6.5,278362,0
4212,323,304,7.19999981,87665,41000
4948,27,5,7.69999981,6762,2000
3687,129,148,5.5999999,64190,16000
2031,226,115,5,11487,952
1339,194,116,6,34597,0
682,150,56,7.19999981,36267,0
1007,114,66,6.0999999,45602,979
1304,805,167,4.9000001,58184,0
499,722,233,8.19999981,592582,25000
664,40,25,7.5,3466,355
4778,1,4,6.5999999,82,175
1919,485,195,7.0999999,107815,10000
2832,10,9,5.69999981,1358,60
4783,1023,568,8.10000038,472488,153000
1071,415,81,7.30000019,188116,0
1787,31,31,6.5999999,1661,163
1739,94,69,5.19999981,11212,874
1716,277,92,3.5999999,16761,391
1431,314,132,7.4000001,44795,0
1299,131,91,6,15358,328
825,30,15,5.30000019,5176,350
1719,138,51,7.19999981,8000,661
72,33,14,6.19999981,2017,270
3393,92,217,7.19999981,29608,0
2080,239,186,7.69999981,62607,0
357,225,106,6.5999999,74374,0
2517,187,66,5.0999999,20201,823
2267,2003,261,6.5,193770,0
3160,320,242,6.4000001,40941,0
1667,5060,297,8.80000019,1238746,21000
1533,426,147,7.5999999,198066,13000
2134,68,27,6.69999981,7690,376
3312,232,205,5.80000019,37446,0
896,155,62,6.80000019,46239,0
1313,638,172,6.69999981,137722,0
2087,32,6,7.19999981,1338,90
4389,20,85,7.30000019,2789,0
1949,296,160,7,60171,0
1101,86,38,6.69999981,4195,392
907,415,122,7.4000001,259492,51000
4698,68,97,5.69999981,9051,0
2475,31,20,7.69999981,4412,520
3363,27,35,6,3737,443
3254,106,192,6.19999981,37530,0
410,342,160,4.69999981,22521,1000
3078,103,102,6.5,72715,0
3292,224,167,5.4000001,52029,0
2428,625,358,7,109191,0
2308,416,271,7.4000001,100571,0
4800,2,22,7.69999981,74,34
1755,185,64,5.69999981,28649,2000
933,218,72,6.9000001,38399,0
468,126,49,4.19999981,8692,754
3173,10,25,5.4000001,374,83
1388,498,175,6.5,218341,0
576,545,110,7.5999999,267980,0
4887,58,119,5.9000001,28621,0
1294,79,32,6.69999981,6525,0
1074,229,127,7.5,24977,0
2527,908,285,7.5,243799,0
3762,119,116,6.5,12053,0
4919,30,24,5.4000001,1449,0
873,506,106,6.80000019,167750,10000
4664,221,279,6.5999999,149337,23000
163,16,8,6.69999981,803,85
1690,371,120,4.69999981,20467,0
4684,161,289,7,71782,27000
971,625,177,8.30000019,414219,11000
4095,41,40,5.5999999,6513,968
1022,184,64,6.19999981,52136,0
2147,191,130,4.80000019,22449,387
242,1026,140,8.19999981,232577,11000
3766,551,439,7.0999999,128729,50000
1821,888,251,7.30000019,109855,0
2893,37,16,5.4000001,2909,108
4065,106,170,6.5,76882,29000
1751,203,137,7.4000001,34848,0
290,263,112,6.80000019,72085,2000
1644,181,64,3.9000001,7277,231
2966,300,229,6.5999999,59462,0
494,37,28,5.5999999,5817,377
121,137,64,6.69999981,18656,933
3781,314,251,5.80000019,76828,24000
2658,205,198,7.30000019,84641,0
4146,41,91,6.5,14612,0
1282,398,131,6.19999981,54390,0
198,147,164,6.19999981,19875,0
681,54,14,6.19999981,6384,391
3509,196,168,5.30000019,35066,0
4831,3018,673,6.9000001,371639,197000
4445,132,141,6.80000019,83893,15000
4213,54,51,5.5999999,5116,5000
3841,131,261,7.30000019,64794,17000
723,2195,215,8.89999962,1324680,45000
3696,283,304,6.30000019,101178,10000
4767,279,297,7.0999999,79916,15000
2489,230,169,7.4000001,36321,0
3060,132,154,6.69999981,53053,0
1902,346,149,7.5999999,34232,0
2624,18,5,7.19999981,1289,76
2684,437,164,6.5999999,130776,0
2182,63,63,5.5,12164,491
2177,554,159,7,245989,0
634,137,47,6.9000001,81442,0
2089,577,181,7.19999981,267921,0
480,62,17,7.30000019,19650,0
1385,76,75,7.5,6246,451
4813,19,10,5.30000019,1432,0
23,230,99,7.80000019,71321,3000
2315,529,201,8,148238,0
2334,380,196,4.80000019,71202,0
930,425,129,7,183425,0
3400,504,355,7.30000019,177401,32000
263,74,26,4.5,2998,1000
3764,112,132,5.4000001,17590,0
2738,228,232,7.5999999,76681,0
3607,15,17,3,737,444
3867,899,428,6.30000019,326180,46000
655,256,22,7.69999981,21940,0
4255,475,393,8.10000038,312629,83000
3821,407,413,7.0999999,200035,36000
4323,669,418,6.69999981,310540,97000
4690,256,315,6.5999999,75329,24000
1854,215,71,3.5999999,13145,725
3486,64,126,6.5,14281,0
1141,244,83,6.4000001,125219,0
92,192,72,7,21554,0
4584,18,25,5.4000001,3170,0
1112,52,33,6.0999999,2735,157
136,61,8,7.19999981,5888,0
3474,296,304,7.69999981,385943,31000
4460,147,129,6.5,106820,14000
2241,666,207,6.69999981,183909,0
2450,183,81,6.69999981,18209,0
832,101,61,5.80000019,53132,0
1914,126,88,6.9000001,9233,571
1539,220,96,5.9000001,28099,0
2810,27,65,6.19999981,3624,313
4003,273,144,5.9000001,28807,0
